lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-69.87,-26.77,63.0,202.0,-55.115,-26.859,0.027000000000000003,1283.0,-56.81,-26.67,4.42,-8.56,1.16,-171.83,0.2,95.12,902.0,201.0,36.75,36.75,4.37,-0.66,-1.14,-0.16,-3.34,-14.26,3.23,-0.82,69.75,0.08,27.41,140.49,2.48
-69.08,-24.2,38.0,202.0,-59.707,-24.635,0.035,1159.0,-61.91,-24.51,9.51,8.61,3.01,-175.24,0.2,94.71,902.0,201.0,35.58,36.96,9.4,1.42,-3.0,-0.25,-6.5,10.15,6.4,1.15,98.3,0.19,13.48,156.23,2.6
-69.07,-24.27,37.0,202.0,-59.99,-24.662,0.035,1157.0,-62.2,-24.47,9.49,8.78,3.01,-175.41,0.2,94.71,902.0,201.0,35.58,37.1,9.38,1.45,-3.0,-0.24,-6.49,10.48,6.38,1.18,98.5,0.19,11.63,156.31,2.6
-69.88,-28.63,34.0,202.0,-61.596000000000004,-28.908,0.033,1080.0,-63.73,-28.53,8.27,1.33,2.92,175.25,0.19,103.88,902.0,201.0,33.29,33.29,8.26,0.19,-2.91,0.24,-5.37,4.34,5.35,0.41,107.36,0.17,18.74,159.89,2.7
-69.28,-27.27,22.0,202.0,-64.404,-26.921999999999997,0.037000000000000005,978.0,-66.74,-26.61,11.79,-23.25,2.81,177.34,0.19,104.35,911.0,201.0,30.68,30.68,10.84,-4.66,-2.81,0.13,-9.22,-29.4,8.03,-4.52,78.72,0.2,7.69,146.73,2.56
-69.08,-20.18,31.0,201.0,-61.815,-20.29,0.036000000000000004,1091.0,-64.0,-20.6,12.88,-11.75,2.96,-164.68,0.17,87.57,902.0,201.0,31.98,34.19,12.61,-2.62,-2.86,-0.78,-10.34,-19.29,9.76,-3.42,104.31,0.23,21.46,158.63,2.61
-68.75,-22.67,170.0,201.0,-44.336000000000006,-23.874000000000002,0.038,1086.0,-46.69,-23.48,2.66,-25.49,-0.35,-8.87,0.18,97.34,902.0,201.0,13.64,13.64,2.4,-1.14,0.34,-0.05,-2.99,-23.5,2.74,-1.19,3.96,0.01,,101.58,2.3
-69.03,-27.23,13.0,202.0,-66.538,-26.708000000000002,0.04,1041.0,-69.11,-26.42,11.93,-21.57,2.6,168.24,0.19,104.79,911.0,201.0,30.85,30.85,11.09,-4.38,-2.55,0.53,-9.37,-24.24,8.55,-3.85,69.51,0.2,9.3,140.22,2.43
-69.51,-23.45,58.0,202.0,-55.488,-23.581999999999997,0.027000000000000003,1279.0,-57.17,-23.43,0.78,6.45,1.68,149.73,0.2,94.24,902.0,201.0,34.8,40.83,0.77,0.09,-1.45,0.85,1.15,126.5,-0.68,0.92,72.81,0.01,25.37,142.86,2.47
-70.27,-33.13,5.0,2901.0,-69.382,-32.87,0.035,853.0,-71.78,-32.63,10.7,-14.8,1.76,155.18,0.2,96.06,911.0,201.0,19.33,19.33,10.34,-2.73,-1.6,0.74,-8.97,-12.8,8.75,-1.99,40.29,0.15,54.34,111.18,2.13
-70.5,-31.71,10.0,202.0,-68.72800000000001,-31.201999999999998,0.03,914.0,-70.72,-31.0,10.85,-14.33,1.89,161.43,0.2,96.03,911.0,201.0,21.65,21.65,10.51,-2.69,-1.79,0.6,-8.97,-13.4,8.72,-2.08,60.21,0.18,23.61,135.09,2.12
-68.91,-22.38,34.0,201.0,-60.753,-22.643,0.035,1135.0,-62.94,-22.49,9.94,9.7,3.06,-175.09,0.18,93.77,902.0,201.0,33.73,39.38,9.79,1.67,-3.05,-0.26,-6.89,11.59,6.75,1.38,100.15,0.18,13.89,156.97,2.6
-69.24,-22.56,64.0,201.0,-54.413999999999994,-22.675,0.03,1321.0,-56.29,-22.67,5.22,-6.28,1.4,-171.79,0.18,94.31,902.0,201.0,34.08,40.64,5.19,-0.57,-1.39,-0.2,-3.89,-11.43,3.81,-0.77,64.36,0.08,34.81,135.86,2.43
-69.02,-27.17,13.0,202.0,-66.528,-26.648000000000003,0.040999999999999995,1042.0,-69.08,-26.24,11.93,-12.71,2.61,177.1,0.2,95.92,911.0,201.0,31.04,31.04,11.64,-2.63,-2.6,0.13,-9.37,-15.39,9.04,-2.49,69.51,0.21,9.3,140.22,2.43
-69.28,-19.81,58.0,201.0,-55.36,-19.938,0.034,1257.0,-57.37,-20.47,1.24,27.12,1.7,176.08,0.18,68.24,902.0,201.0,31.8,43.83,1.1,0.57,-1.7,0.12,0.89,131.52,-0.59,0.67,69.17,0.02,,140.39,2.45
-68.97,-22.47,36.0,201.0,-60.222,-22.818,0.034,1171.0,-62.36,-22.75,9.92,9.43,3.05,-174.74,0.18,93.76,902.0,201.0,33.9,38.92,9.79,1.63,-3.04,-0.28,-6.88,11.04,6.75,1.32,98.63,0.18,12.22,156.36,2.59
